DateID,Start_date,Start_year,Start_month,Start_weekday,Start_day,End_date,End_year,End_month,End_weekday,End_day
DA895,2018-05-20,2018,5,6,20,2018-07-09,2018,7,0,9
DA896,2018-06-26,2018,6,1,26,2018-07-26,2018,7,3,26
DA897,2018-07-17,2018,7,1,17,2018-07-17,2018,7,1,17
DA898,2018-06-14,2018,6,3,14,2018-07-19,2018,7,3,19
DA899,2018-07-15,2018,7,6,15,2018-07-15,2018,7,6,15
DA900,2018-06-30,2018,6,5,30,2018-07-07,2018,7,5,7
DA901,2018-07-31,2018,7,1,31,2018-08-10,2018,8,4,10
DA902,2018-08-08,2018,8,2,8,2018-08-11,2018,8,5,11
DA903,2018-06-14,2018,6,3,14,2018-07-31,2018,7,1,31
DA904,2018-06-02,2018,6,5,2,2018-08-01,2018,8,2,1
DA905,2018-07-24,2018,7,1,24,2018-07-30,2018,7,0,30
DA906,2018-08-03,2018,8,4,3,2018-08-06,2018,8,0,6
DA907,2018-06-01,2018,6,4,1,2018-07-31,2018,7,1,31
DA908,2018-08-13,2018,8,0,13,2018-08-16,2018,8,3,16
DA909,2018-08-11,2018,8,5,11,2018-08-30,2018,8,3,30
DA910,2018-02-28,2018,2,2,28,2018-08-30,2018,8,3,30
DA911,2018-05-21,2018,5,0,21,2018-08-31,2018,8,4,31
DA912,2018-09-03,2018,9,0,3,2018-09-14,2018,9,4,14
DA913,2018-09-09,2018,9,6,9,2018-09-14,2018,9,4,14
DA914,2018-09-16,2018,9,6,16,2018-09-21,2018,9,4,21
DA915,2018-09-17,2018,9,0,17,2018-09-22,2018,9,5,22
DA916,2018-06-30,2018,6,5,30,2018-09-25,2018,9,1,25
DA917,2018-09-19,2018,9,2,19,2018-10-02,2018,10,1,2
DA918,2018-10-01,2018,10,0,1,2018-10-02,2018,10,1,2
DA919,2018-09-12,2018,9,2,12,2018-10-06,2018,10,5,6
DA920,2018-09-18,2018,9,1,18,2018-09-22,2018,9,5,22
DA921,2018-09-02,2018,9,6,2,2018-10-15,2018,10,0,15
DA922,2018-05-09,2018,5,2,9,2018-09-30,2018,9,6,30
DA923,2018-07-31,2018,7,1,31,2018-10-19,2018,10,4,19
DA924,2018-10-24,2018,10,2,24,2018-10-24,2018,10,2,24
DA925,2018-11-16,2018,11,4,16,2018-11-29,2018,11,3,29
DA926,2018-11-11,2018,11,6,11,2018-11-21,2018,11,2,21
DA927,2018-11-30,2018,11,4,30,2018-11-30,2018,11,4,30
DA928,2018-11-20,2018,11,1,20,2018-11-21,2018,11,2,21
DA929,2018-10-30,2018,10,1,30,2018-11-30,2018,11,4,30
DA930,2018-09-20,2018,9,3,20,2018-10-31,2018,10,2,31
DA931,2018-10-29,2018,10,0,29,2018-11-08,2018,11,3,8
DA932,2018-10-09,2018,10,1,9,2018-11-18,2018,11,6,18
DA933,2018-11-30,2018,11,4,30,2018-12-01,2018,12,5,1
DA934,2018-11-19,2018,11,0,19,2018-12-19,2018,12,2,19
DA935,2018-12-19,2018,12,2,19,2018-12-25,2018,12,1,25
DA936,2018-12-17,2018,12,0,17,2018-12-21,2018,12,4,21
DA937,2018-12-31,2018,12,0,31,2019-01-02,2019,1,2,2
DA938,2019-01-14,2019,1,0,14,2019-01-16,2019,1,2,16
DA939,2018-12-09,2018,12,6,9,2018-12-26,2018,12,2,26
DA940,2018-12-24,2018,12,0,24,2018-12-27,2018,12,3,27
DA941,2019-01-28,2019,1,0,28,2019-01-28,2019,1,0,28
DA942,2018-12-29,2018,12,5,29,2019-01-23,2019,1,2,23
DA943,2019-01-14,2019,1,0,14,2019-01-28,2019,1,0,28
DA944,2019-01-21,2019,1,0,21,2019-01-23,2019,1,2,23
DA945,2018-11-30,2018,11,4,30,2018-12-04,2018,12,1,4
DA946,2019-02-25,2019,2,0,25,2019-02-25,2019,2,0,25
DA947,2019-01-20,2019,1,6,20,2019-01-31,2019,1,3,31
DA948,2018-12-12,2018,12,2,12,2019-02-09,2019,2,5,9
DA949,2018-05-24,2018,5,3,24,2019-02-28,2019,2,3,28
DA950,2019-01-30,2019,1,2,30,2019-03-07,2019,3,3,7
DA951,2019-02-24,2019,2,6,24,2019-02-24,2019,2,6,24
DA952,2019-03-11,2019,3,0,11,2019-03-11,2019,3,0,11
DA953,2019-03-26,2019,3,1,26,2019-03-26,2019,3,1,26
DA954,2019-03-18,2019,3,0,18,2019-03-25,2019,3,0,25
DA955,2019-03-27,2019,3,2,27,2019-03-27,2019,3,2,27
DA956,2019-04-02,2019,4,1,2,2019-04-02,2019,4,1,2
DA957,2019-04-01,2019,4,0,1,2019-04-01,2019,4,0,1
DA958,2019-03-14,2019,3,3,14,2019-03-14,2019,3,3,14
DA959,2019-03-19,2019,3,1,19,2019-03-19,2019,3,1,19
DA960,2019-04-06,2019,4,5,6,2019-04-06,2019,4,5,6
DA961,2019-04-09,2019,4,1,9,2019-04-09,2019,4,1,9
DA962,2019-04-07,2019,4,6,7,2019-04-07,2019,4,6,7
DA963,2019-04-10,2019,4,2,10,2019-04-11,2019,4,3,11
DA964,2019-04-16,2019,4,1,16,2019-04-16,2019,4,1,16
DA965,2019-04-10,2019,4,2,10,2019-04-10,2019,4,2,10
DA966,2019-04-11,2019,4,3,11,2019-04-11,2019,4,3,11
DA967,2019-03-07,2019,3,3,7,2019-04-19,2019,4,4,19
DA968,2019-04-18,2019,4,3,18,2019-04-18,2019,4,3,18
DA969,2019-04-15,2019,4,0,15,2019-04-15,2019,4,0,15
DA970,2019-04-17,2019,4,2,17,2019-04-18,2019,4,3,18
DA971,2019-04-08,2019,4,0,8,2019-04-21,2019,4,6,21
DA972,2019-04-19,2019,4,4,19,2019-04-20,2019,4,5,20
DA973,2019-04-22,2019,4,0,22,2019-04-22,2019,4,0,22
DA974,2019-04-25,2019,4,3,25,2019-04-25,2019,4,3,25
DA975,2019-04-21,2019,4,6,21,2019-04-22,2019,4,0,22
DA976,2019-04-30,2019,4,1,30,2019-05-03,2019,5,4,3
DA977,2019-04-25,2019,4,3,25,2019-04-26,2019,4,4,26
DA978,2019-04-26,2019,4,4,26,2019-04-26,2019,4,4,26
DA979,2019-05-03,2019,5,4,3,2019-05-03,2019,5,4,3
DA980,2019-04-27,2019,4,5,27,2019-04-27,2019,4,5,27
DA981,2019-04-29,2019,4,0,29,2019-04-29,2019,4,0,29
DA982,2019-05-05,2019,5,6,5,2019-05-10,2019,5,4,10
DA983,2019-04-16,2019,4,1,16,2019-05-07,2019,5,1,7
DA984,2019-05-09,2019,5,3,9,2019-05-09,2019,5,3,9
DA985,2019-05-13,2019,5,0,13,2019-05-14,2019,5,1,14
DA986,2019-05-10,2019,5,4,10,2019-05-11,2019,5,5,11
DA987,2019-05-12,2019,5,6,12,2019-05-12,2019,5,6,12
DA988,2019-05-04,2019,5,5,4,2019-05-12,2019,5,6,12
DA989,2018-11-12,2018,11,0,12,2019-05-09,2019,5,3,9
DA990,2019-05-18,2019,5,5,18,2019-05-18,2019,5,5,18
DA991,2019-05-16,2019,5,3,16,2019-05-16,2019,5,3,16
DA992,2019-05-22,2019,5,2,22,2019-05-22,2019,5,2,22
DA993,2019-05-20,2019,5,0,20,2019-05-21,2019,5,1,21
DA994,2019-05-26,2019,5,6,26,2019-05-27,2019,5,0,27
DA995,2019-05-21,2019,5,1,21,2019-05-22,2019,5,2,22
DA996,2019-06-04,2019,6,1,4,2019-06-04,2019,6,1,4
DA997,2019-05-20,2019,5,0,20,2019-05-23,2019,5,3,23
DA998,2019-06-11,2019,6,1,11,2019-06-11,2019,6,1,11
DA999,2019-06-09,2019,6,6,9,2019-06-11,2019,6,1,11
DA1000,2019-05-28,2019,5,1,28,2019-05-28,2019,5,1,28
DA1001,2019-06-10,2019,6,0,10,2019-06-10,2019,6,0,10
DA1002,2019-06-17,2019,6,0,17,2019-06-17,2019,6,0,17
DA1003,2019-06-04,2019,6,1,4,2019-06-18,2019,6,1,18
DA1004,2019-06-19,2019,6,2,19,2019-06-19,2019,6,2,19
DA1005,2019-06-18,2019,6,1,18,2019-06-18,2019,6,1,18
DA1006,2019-06-14,2019,6,4,14,2019-06-14,2019,6,4,14
DA1007,2019-06-11,2019,6,1,11,2019-06-14,2019,6,4,14
DA1008,2019-06-20,2019,6,3,20,2019-06-21,2019,6,4,21
DA1009,2019-07-02,2019,7,1,2,2019-07-02,2019,7,1,2
DA1010,2019-06-10,2019,6,0,10,2019-06-20,2019,6,3,20
DA1011,2019-06-03,2019,6,0,3,2019-06-29,2019,6,5,29
DA1012,2019-06-08,2019,6,5,8,2019-06-23,2019,6,6,23
DA1013,2019-06-27,2019,6,3,27,2019-06-28,2019,6,4,28
DA1014,2019-06-27,2019,6,3,27,2019-06-27,2019,6,3,27
DA1015,2019-07-01,2019,7,0,1,2019-07-01,2019,7,0,1
DA1016,2019-07-03,2019,7,2,3,2019-07-03,2019,7,2,3
DA1017,2019-06-01,2019,6,5,1,2019-06-29,2019,6,5,29
DA1018,2019-07-10,2019,7,2,10,2019-07-12,2019,7,4,12
DA1019,2019-07-08,2019,7,0,8,2019-07-08,2019,7,0,8
DA1020,2019-07-07,2019,7,6,7,2019-07-09,2019,7,1,9
DA1021,2019-07-16,2019,7,1,16,2019-07-16,2019,7,1,16
DA1022,2019-07-14,2019,7,6,14,2019-07-15,2019,7,0,15
DA1023,2019-06-07,2019,6,4,7,2019-07-04,2019,7,3,4
DA1024,2019-07-20,2019,7,5,20,2019-07-20,2019,7,5,20
DA1025,2019-07-31,2019,7,2,31,2019-07-31,2019,7,2,31
DA1026,2019-07-18,2019,7,3,18,2019-07-18,2019,7,3,18
DA1027,2019-07-30,2019,7,1,30,2019-07-31,2019,7,2,31
DA1028,2019-07-17,2019,7,2,17,2019-07-17,2019,7,2,17
DA1029,2019-08-01,2019,8,3,1,2019-08-01,2019,8,3,1
DA1030,2019-08-05,2019,8,0,5,2019-08-05,2019,8,0,5
DA1031,2019-08-08,2019,8,3,8,2019-08-08,2019,8,3,8
DA1032,2019-08-11,2019,8,6,11,2019-08-14,2019,8,2,14
DA1033,2019-08-15,2019,8,3,15,2019-08-15,2019,8,3,15
DA1034,2019-08-08,2019,8,3,8,2019-08-14,2019,8,2,14
DA1035,2019-08-19,2019,8,0,19,2019-08-23,2019,8,4,23
DA1036,2019-08-02,2019,8,4,2,2019-08-23,2019,8,4,23
DA1037,2019-08-22,2019,8,3,22,2019-08-22,2019,8,3,22
DA1038,2019-07-23,2019,7,1,23,2019-08-09,2019,8,4,9
DA1039,2019-07-11,2019,7,3,11,2019-09-08,2019,9,6,8
DA1040,2019-09-11,2019,9,2,11,2019-09-11,2019,9,2,11
DA1041,2019-08-24,2019,8,5,24,2019-08-25,2019,8,6,25
DA1042,2019-05-31,2019,5,4,31,2019-08-31,2019,8,5,31
DA1043,2019-09-18,2019,9,2,18,2019-09-30,2019,9,0,30
DA1044,2019-08-28,2019,8,2,28,2019-08-28,2019,8,2,28
DA1045,2019-10-15,2019,10,1,15,2019-10-24,2019,10,3,24
DA1046,2019-09-16,2019,9,0,16,2019-09-17,2019,9,1,17
DA1047,2019-07-10,2019,7,2,10,2019-10-10,2019,10,3,10
DA1048,2019-12-03,2019,12,1,3,2019-12-04,2019,12,2,4
DA1049,2019-10-22,2019,10,1,22,2019-11-14,2019,11,3,14
DA1050,2019-11-05,2019,11,1,5,2019-11-29,2019,11,4,29
DA1051,2020-02-02,2020,2,6,2,2020-02-03,2020,2,0,3
DA1052,2019-11-13,2019,11,2,13,2019-11-14,2019,11,3,14
DA1053,2019-12-13,2019,12,4,13,2019-12-16,2019,12,0,16
DA1054,2019-10-23,2019,10,2,23,2019-10-24,2019,10,3,24
DA1055,2020-02-24,2020,2,0,24,2020-02-24,2020,2,0,24
DA1056,2020-02-27,2020,2,3,27,2020-02-28,2020,2,4,28
DA1057,2020-01-10,2020,1,4,10,2020-02-10,2020,2,0,10
DA1058,2020-04-07,2020,4,1,7,2020-04-07,2020,4,1,7
DA1059,2020-01-22,2020,1,2,22,2020-03-20,2020,3,4,20
DA1060,2020-04-29,2020,4,2,29,2020-04-29,2020,4,2,29
DA1061,2020-04-27,2020,4,0,27,2020-04-28,2020,4,1,28
DA1062,2020-04-20,2020,4,0,20,2020-04-21,2020,4,1,21
DA1063,2020-04-29,2020,4,2,29,2020-04-30,2020,4,3,30
DA1064,2020-05-10,2020,5,6,10,2020-05-11,2020,5,0,11
DA1065,2020-03-16,2020,3,0,16,2020-03-24,2020,3,1,24
DA1066,2020-05-02,2020,5,5,2,2020-05-10,2020,5,6,10
DA1067,2020-05-05,2020,5,1,5,2020-05-05,2020,5,1,5
DA1068,2020-04-30,2020,4,3,30,2020-04-30,2020,4,3,30
DA1069,2020-05-09,2020,5,5,9,2020-05-16,2020,5,5,16
DA1070,2020-06-16,2020,6,1,16,2020-06-16,2020,6,1,16
DA1071,2020-06-21,2020,6,6,21,2020-06-21,2020,6,6,21
DA1072,2020-05-19,2020,5,1,19,2020-05-19,2020,5,1,19
DA1073,2020-07-14,2020,7,1,14,2020-07-14,2020,7,1,14
DA1074,2020-06-15,2020,6,0,15,2020-06-16,2020,6,1,16
DA1075,2020-07-14,2020,7,1,14,2020-07-15,2020,7,2,15
DA1076,2019-06-16,2019,6,6,16,2020-06-15,2020,6,0,15
DA1077,2020-07-15,2020,7,2,15,2020-07-15,2020,7,2,15
DA1078,2020-07-17,2020,7,4,17,2020-07-18,2020,7,5,18
DA1079,2020-07-20,2020,7,0,20,2020-07-20,2020,7,0,20
DA1080,2020-04-14,2020,4,1,14,2020-07-20,2020,7,0,20
DA1081,2020-07-23,2020,7,3,23,2020-07-23,2020,7,3,23
DA1082,2020-07-29,2020,7,2,29,2020-07-29,2020,7,2,29
DA1083,2020-07-14,2020,7,1,14,2020-07-27,2020,7,0,27
DA1084,2020-07-01,2020,7,2,1,2020-07-23,2020,7,3,23
DA1085,2020-08-06,2020,8,3,6,2020-08-06,2020,8,3,6
DA1086,2020-08-11,2020,8,1,11,2020-08-11,2020,8,1,11
DA1087,2020-07-27,2020,7,0,27,2020-07-31,2020,7,4,31
DA1088,2020-07-30,2020,7,3,30,2020-07-31,2020,7,4,31
DA1089,2020-08-13,2020,8,3,13,2020-08-14,2020,8,4,14
DA1090,2020-08-01,2020,8,5,1,2020-08-19,2020,8,2,19
DA1091,2020-08-03,2020,8,0,3,2020-08-16,2020,8,6,16
DA1092,2020-08-18,2020,8,1,18,2020-08-19,2020,8,2,19
DA1093,2020-08-19,2020,8,2,19,2020-08-19,2020,8,2,19
DA1094,2020-08-22,2020,8,5,22,2020-08-22,2020,8,5,22
DA1095,2020-09-03,2020,9,3,3,2020-09-03,2020,9,3,3
DA1096,2020-08-12,2020,8,2,12,2020-08-25,2020,8,1,25
DA1097,2020-08-20,2020,8,3,20,2020-08-20,2020,8,3,20
DA1098,2020-08-31,2020,8,0,31,2020-08-31,2020,8,0,31
DA1099,2020-09-10,2020,9,3,10,2020-09-10,2020,9,3,10
DA1100,2020-08-14,2020,8,4,14,2020-08-21,2020,8,4,21
DA1101,2020-08-25,2020,8,1,25,2020-09-09,2020,9,2,9
DA1102,2020-09-11,2020,9,4,11,2020-09-12,2020,9,5,12
DA1103,2020-09-09,2020,9,2,9,2020-09-12,2020,9,5,12
DA1104,2020-09-13,2020,9,6,13,2020-09-13,2020,9,6,13
DA1105,2020-09-03,2020,9,3,3,2020-09-05,2020,9,5,5
DA1106,2020-09-02,2020,9,2,2,2020-09-16,2020,9,2,16
DA1107,2020-09-01,2020,9,1,1,2020-09-12,2020,9,5,12
DA1108,2020-09-15,2020,9,1,15,2020-09-15,2020,9,1,15
DA1109,2020-09-08,2020,9,1,8,2020-09-10,2020,9,3,10
DA1110,2020-09-18,2020,9,4,18,2020-09-18,2020,9,4,18
DA1111,2020-09-17,2020,9,3,17,2020-09-17,2020,9,3,17
DA1112,2020-09-17,2020,9,3,17,2020-09-18,2020,9,4,18
DA1113,2020-09-23,2020,9,2,23,2020-09-29,2020,9,1,29
DA1114,2020-08-31,2020,8,0,31,2020-09-30,2020,9,2,30
DA1115,2020-09-30,2020,9,2,30,2020-09-30,2020,9,2,30
DA1116,2020-09-22,2020,9,1,22,2020-09-23,2020,9,2,23
DA1117,2020-09-19,2020,9,5,19,2020-09-21,2020,9,0,21
DA1118,2020-09-01,2020,9,1,1,2020-09-30,2020,9,2,30
DA1119,2020-09-29,2020,9,1,29,2020-10-01,2020,10,3,1
DA1120,2020-10-03,2020,10,5,3,2020-10-05,2020,10,0,5
DA1121,2020-09-09,2020,9,2,9,2020-10-09,2020,10,4,9
DA1122,2020-10-06,2020,10,1,6,2020-10-06,2020,10,1,6
DA1123,2020-10-03,2020,10,5,3,2020-10-03,2020,10,5,3
DA1124,2020-10-10,2020,10,5,10,2020-10-10,2020,10,5,10
DA1125,2020-09-26,2020,9,5,26,2020-10-01,2020,10,3,1
DA1126,2020-09-15,2020,9,1,15,2020-10-15,2020,10,3,15
DA1127,2020-10-15,2020,10,3,15,2020-10-15,2020,10,3,15
DA1128,2020-10-09,2020,10,4,9,2020-10-09,2020,10,4,9
DA1129,2020-10-22,2020,10,3,22,2020-10-23,2020,10,4,23
DA1130,2020-09-14,2020,9,0,14,2020-10-14,2020,10,2,14
DA1131,2020-10-29,2020,10,3,29,2020-10-29,2020,10,3,29
DA1132,2020-10-22,2020,10,3,22,2020-10-24,2020,10,5,24
DA1133,2020-10-19,2020,10,0,19,2020-10-20,2020,10,1,20
DA1134,2020-09-29,2020,9,1,29,2020-10-29,2020,10,3,29
DA1135,2020-10-08,2020,10,3,8,2020-10-22,2020,10,3,22
DA1136,2020-09-30,2020,9,2,30,2020-10-30,2020,10,4,30
DA1137,2020-10-28,2020,10,2,28,2020-10-30,2020,10,4,30
DA1138,2020-10-14,2020,10,2,14,2020-10-14,2020,10,2,14
DA1139,2020-11-05,2020,11,3,5,2020-11-05,2020,11,3,5
DA1140,2020-11-05,2020,11,3,5,2020-11-07,2020,11,5,7
DA1141,2020-11-09,2020,11,0,9,2020-11-15,2020,11,6,15
DA1142,2020-11-03,2020,11,1,3,2020-11-21,2020,11,5,21
DA1143,2020-11-09,2020,11,0,9,2020-11-09,2020,11,0,9
DA1144,2020-10-29,2020,10,3,29,2020-11-18,2020,11,2,18
DA1145,2020-11-15,2020,11,6,15,2020-11-22,2020,11,6,22
DA1146,2020-10-23,2020,10,4,23,2020-11-08,2020,11,6,8
DA1147,2020-11-25,2020,11,2,25,2020-11-26,2020,11,3,26
DA1148,2020-12-01,2020,12,1,1,2020-12-01,2020,12,1,1
DA1149,2020-11-30,2020,11,0,30,2020-12-04,2020,12,4,4
DA1150,2020-11-03,2020,11,1,3,2020-12-03,2020,12,3,3
DA1151,2020-11-03,2020,11,1,3,2020-11-04,2020,11,2,4
DA1152,2020-12-10,2020,12,3,10,2020-12-10,2020,12,3,10
DA1153,2020-12-07,2020,12,0,7,2020-12-08,2020,12,1,8
DA1154,2020-12-16,2020,12,2,16,2020-12-18,2020,12,4,18
DA1155,2020-12-07,2020,12,0,7,2020-12-13,2020,12,6,13
DA1156,2020-11-14,2020,11,5,14,2020-12-14,2020,12,0,14
DA1157,2020-12-17,2020,12,3,17,2020-12-17,2020,12,3,17
DA1158,2020-12-17,2020,12,3,17,2020-12-18,2020,12,4,18
DA1159,2020-12-30,2020,12,2,30,2020-12-30,2020,12,2,30
DA1160,2020-12-24,2020,12,3,24,2020-12-27,2020,12,6,27
DA1161,2020-12-03,2020,12,3,3,2020-12-16,2020,12,2,16
DA1162,2020-12-28,2020,12,0,28,2020-12-28,2020,12,0,28
DA1163,2020-12-31,2020,12,3,31,2020-12-31,2020,12,3,31
DA1164,2021-01-01,2021,1,4,1,2021-01-02,2021,1,5,2
DA1165,2021-01-12,2021,1,1,12,2021-01-12,2021,1,1,12
DA1166,2021-01-15,2021,1,4,15,2021-01-15,2021,1,4,15
DA1167,2021-01-12,2021,1,1,12,2021-01-14,2021,1,3,14
DA1168,2021-01-07,2021,1,3,7,2021-01-14,2021,1,3,14
DA1169,2021-01-18,2021,1,0,18,2021-01-18,2021,1,0,18
DA1170,2021-02-01,2021,2,0,1,2021-02-01,2021,2,0,1
DA1171,2021-01-25,2021,1,0,25,2021-01-25,2021,1,0,25
DA1172,2021-01-30,2021,1,5,30,2021-01-30,2021,1,5,30
DA1173,2021-02-04,2021,2,3,4,2021-02-06,2021,2,5,6
DA1174,2021-02-02,2021,2,1,2,2021-02-04,2021,2,3,4
DA1175,2021-01-02,2021,1,5,2,2021-01-11,2021,1,0,11
DA1176,2021-02-02,2021,2,1,2,2021-02-08,2021,2,0,8
DA1177,2021-01-08,2021,1,4,8,2021-02-06,2021,2,5,6
DA1178,2021-01-26,2021,1,1,26,2021-02-05,2021,2,4,5
DA1179,2021-02-08,2021,2,0,8,2021-02-11,2021,2,3,11
DA1180,2021-02-05,2021,2,4,5,2021-02-10,2021,2,2,10
DA1181,2021-02-10,2021,2,2,10,2021-02-10,2021,2,2,10
DA1182,2021-02-03,2021,2,2,3,2021-02-11,2021,2,3,11
DA1183,2020-05-27,2020,5,2,27,2021-02-17,2021,2,2,17
DA1184,2021-02-10,2021,2,2,10,2021-02-11,2021,2,3,11
DA1185,2021-02-16,2021,2,1,16,2021-02-25,2021,2,3,25
DA1186,2021-02-23,2021,2,1,23,2021-02-26,2021,2,4,26
DA1187,2021-02-11,2021,2,3,11,2021-02-13,2021,2,5,13
DA1188,2021-02-25,2021,2,3,25,2021-02-25,2021,2,3,25
DA1189,2021-02-25,2021,2,3,25,2021-02-27,2021,2,5,27
DA1190,2021-02-17,2021,2,2,17,2021-02-17,2021,2,2,17
DA1191,2021-02-19,2021,2,4,19,2021-02-26,2021,2,4,26
DA1192,2021-02-28,2021,2,6,28,2021-02-28,2021,2,6,28
DA1193,2021-01-29,2021,1,4,29,2021-02-28,2021,2,6,28
DA1194,2021-02-10,2021,2,2,10,2021-03-02,2021,3,1,2
DA1195,2021-02-19,2021,2,4,19,2021-03-04,2021,3,3,4
DA1196,2021-03-02,2021,3,1,2,2021-03-02,2021,3,1,2
DA1197,2021-03-03,2021,3,2,3,2021-03-05,2021,3,4,5
DA1198,2021-02-24,2021,2,2,24,2021-02-27,2021,2,5,27
DA1199,2021-03-01,2021,3,0,1,2021-03-05,2021,3,4,5
DA1200,2021-03-02,2021,3,1,2,2021-03-05,2021,3,4,5
DA1201,2021-03-01,2021,3,0,1,2021-03-07,2021,3,6,7
DA1202,2021-03-05,2021,3,4,5,2021-03-08,2021,3,0,8
DA1203,2021-03-04,2021,3,3,4,2021-03-06,2021,3,5,6
DA1204,2021-03-10,2021,3,2,10,2021-03-10,2021,3,2,10
DA1205,2021-03-11,2021,3,3,11,2021-03-12,2021,3,4,12
DA1206,2021-03-12,2021,3,4,12,2021-03-12,2021,3,4,12
DA1207,2021-03-15,2021,3,0,15,2021-03-17,2021,3,2,17
DA1208,2021-03-07,2021,3,6,7,2021-03-11,2021,3,3,11
DA1209,2021-03-16,2021,3,1,16,2021-03-16,2021,3,1,16
DA1210,2021-03-10,2021,3,2,10,2021-03-17,2021,3,2,17
DA1211,2021-03-15,2021,3,0,15,2021-03-16,2021,3,1,16
DA1212,2021-03-18,2021,3,3,18,2021-03-18,2021,3,3,18
DA1213,2021-03-11,2021,3,3,11,2021-03-13,2021,3,5,13
DA1214,2021-03-16,2021,3,1,16,2021-03-19,2021,3,4,19
DA1215,2021-03-17,2021,3,2,17,2021-03-20,2021,3,5,20
DA1216,2021-03-21,2021,3,6,21,2021-03-22,2021,3,0,22
DA1217,2021-03-20,2021,3,5,20,2021-03-20,2021,3,5,20
DA1218,2021-03-16,2021,3,1,16,2021-03-20,2021,3,5,20
DA1219,2021-03-08,2021,3,0,8,2021-03-10,2021,3,2,10
DA1220,2017-06-25,2017,6,6,25,2017-06-25,2017,6,6,25
